altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presmax,horapresmax,presmin,horapresmin,horaso2max_estacion29,horaso2max_estacion38,so2max_estacion38,target
254,28.2,0.0,19.1,40,37.2,68,15.0,3.1,10.0,54,12.6,991.0,9,985.2,19,16.0,21.0,315.0,471.0
254,28.6,0.0,22.0,38,35.2,23,13.0,4.7,12.2,18,8.9,988.3,9,982.7,18,11.0,20.0,326.0,39.0
254,28.2,1.4,21.9,38,34.5,34,14.0,5.3,18.1,143,9.3,985.9,11,979.2,15,15.0,16.0,326.0,365.0
254,29.1,0.0,21.5,41,36.7,53,16.0,4.2,11.7,129,11.1,983.4,9,978.5,19,19.0,17.0,389.0,377.0
254,25.0,0.0,18.6,25,31.4,66,31.0,4.7,15.8,144,12.0,985.0,11,980.3,18,16.0,0.0,243.0,665.0
254,24.4,0.0,17.8,64,30.9,57,30.0,3.9,11.9,85,11.6,983.4,20,979.1,18,20.0,12.0,394.0,373.0
254,26.9,0.0,19.0,38,34.8,17,31.0,1.9,13.3,101,12.2,987.7,7,981.8,18,21.0,19.0,474.0,404.0
254,25.3,0.0,18.2,66,32.4,55,33.0,3.9,14.7,84,12.1,990.1,11,985.4,18,21.0,17.0,269.0,388.0
254,23.6,0.0,18.4,25,28.7,22,33.0,6.9,18.1,137,11.0,989.5,14,988.0,13,9.0,9.0,223.0,383.0
254,21.4,0.0,17.4,40,25.5,69,31.0,8.1,20.8,140,11.6,989.0,16,984.6,6,11.0,9.0,23.0,324.0
254,24.2,0.0,16.9,32,31.4,55,32.0,5.0,18.3,44,12.5,987.1,11,983.3,13,13.0,13.0,205.0,464.0
254,28.3,0.0,19.5,70,37.1,55,29.0,2.5,11.7,101,12.4,985.9,11,980.8,15,22.0,18.0,291.0,368.0
254,29.4,0.0,21.1,38,37.6,16,31.0,2.8,11.4,41,12.3,987.0,11,982.5,19,21.0,17.0,375.0,402.0
254,29.8,0.0,21.2,68,38.5,69,15.0,1.7,10.0,30,11.1,986.8,11,981.2,18,16.0,6.0,479.0,425.0
254,30.8,0.0,21.9,25,39.8,54,32.0,2.8,15.6,57,9.8,983.7,11,977.3,6,0.0,21.0,425.0,382.0
254,28.6,0.0,19.7,34,37.6,25,30.0,3.1,15.8,124,10.2,982.2,9,975.4,18,13.0,21.0,304.0,417.0
254,27.0,0.0,19.6,68,34.4,71,31.0,3.1,11.7,105,10.7,987.5,7,981.4,10,20.0,21.0,318.0,393.0
254,28.7,0.4,20.9,63,36.5,56,16.0,3.3,14.2,32,7.5,989.2,11,984.5,19,13.0,14.0,33.0,383.0
254,31.5,0.0,23.0,38,40.0,20,30.0,1.7,9.7,137,12.3,987.9,11,982.6,19,23.0,22.0,485.0,513.0
254,30.2,0.0,22.4,63,37.9,33,29.0,3.6,10.8,49,12.3,987.4,14,983.2,15,16.0,0.0,336.0,452.0
254,26.8,0.0,19.6,25,34.1,53,29.0,6.4,19.2,78,11.4,987.9,4,983.9,13,0.0,15.0,272.0,354.0
254,24.2,0.0,17.7,64,30.8,57,31.0,4.2,16.4,109,11.5,990.4,14,985.5,6,18.0,18.0,271.0,346.0
254,27.8,0.0,19.8,64,35.7,55,31.0,3.6,16.1,57,8.5,986.6,16,978.2,19,20.0,20.0,312.0,383.0
254,21.8,0.0,17.1,25,26.6,56,35.0,8.3,18.3,3,12.2,988.8,7,981.3,10,0.0,18.0,242.0,347.0
254,18.6,0.2,14.9,25,22.4,34,32.0,4.7,14.2,116,2.0,993.0,7,987.5,0,11.0,13.0,216.0,333.0
254,18.8,0.0,13.9,37,23.6,71,32.0,7.5,16.7,112,11.6,994.8,4,991.9,0,17.0,11.0,252.0,382.0
254,20.1,0.0,14.6,14,25.6,56,32.0,6.7,18.6,77,11.8,994.4,16,989.9,18,7.0,14.0,254.0,339.0
254,23.0,0.0,14.8,64,31.1,55,30.0,3.1,11.7,44,11.9,993.5,14,988.0,19,22.0,22.0,289.0,346.0
254,25.4,0.0,16.6,60,34.2,31,14.0,2.8,8.6,13,12.0,990.4,15,984.1,19,16.0,22.0,344.0,485.0
254,28.2,0.0,19.8,68,36.5,68,13.0,4.7,14.4,29,11.9,987.5,11,982.8,18,16.0,15.0,327.0,372.0
254,27.6,0.0,19.6,68,35.5,69,15.0,2.5,11.4,115,11.1,989.0,7,984.3,13,9.0,17.0,338.0,424.0
254,26.8,0.0,19.8,41,33.7,32,30.0,3.3,11.1,137,11.2,990.6,15,986.9,13,17.0,19.0,243.0,362.0
254,28.0,0.0,19.6,64,36.5,25,31.0,1.7,10.3,105,11.8,990.8,14,985.3,19,22.0,22.0,567.0,458.0
254,26.6,0.0,21.0,25,32.3,22,34.0,4.7,17.2,37,11.8,989.3,4,985.0,12,12.0,0.0,331.0,38.0
254,24.6,0.0,18.7,25,30.6,66,30.0,5.6,16.1,31,12.0,991.6,7,987.8,18,22.0,12.0,189.0,34.0
254,23.7,0.0,16.2,64,31.2,57,32.0,4.4,15.0,44,11.9,993.3,14,988.3,19,2.0,5.0,181.0,342.0
254,26.0,0.0,16.5,64,35.6,33,32.0,2.2,8.3,105,11.9,991.0,2,984.8,19,6.0,19.0,504.0,334.0
254,29.8,0.0,21.3,64,38.3,69,20.0,3.1,8.6,89,10.2,987.7,2,981.3,19,9.0,20.0,423.0,224.0
254,27.6,2.4,21.4,44,33.8,23,4.0,2.2,11.9,26,9.5,988.5,7,983.3,18,20.0,20.0,348.0,276.0
254,27.8,0.0,20.3,34,35.3,55,13.0,3.3,11.1,24,11.5,987.9,16,982.0,15,10.0,15.0,354.0,243.0
254,28.3,0.2,20.8,44,35.8,71,14.0,3.9,12.8,91,9.6,986.2,14,981.8,13,11.0,1.0,425.0,227.0
254,29.1,0.2,21.8,64,36.4,53,19.0,2.2,11.7,36,7.6,986.4,3,982.6,13,12.0,16.0,344.0,222.0
254,25.0,3.2,18.8,25,31.1,10,28.0,1.9,13.6,112,2.1,988.4,1,984.3,0,12.0,2.0,614.0,193.0
254,24.0,5.6,17.7,37,30.3,30,23.0,1.4,11.7,73,5.0,986.9,11,982.3,18,9.0,10.0,504.0,245.0
254,22.6,0.0,17.1,63,28.0,23,13.0,1.7,10.0,100,6.2,986.3,2,982.1,13,18.0,17.0,275.0,272.0
254,23.8,0.0,18.7,41,29.0,29,99.0,1.7,11.4,71,7.3,986.2,7,982.3,15,23.0,7.0,324.0,182.0
254,20.8,0.0,16.3,64,25.2,54,34.0,5.3,13.9,34,9.1,990.5,4,986.1,10,21.0,1.0,274.0,174.0
254,20.1,0.0,15.4,40,24.8,66,36.0,5.3,13.6,87,11.1,992.8,7,988.5,15,18.0,15.0,273.0,203.0
254,19.4,0.0,14.6,64,24.3,56,31.0,5.8,16.4,39,11.0,993.6,11,989.0,17,8.0,23.0,273.0,216.0
254,21.7,0.0,14.7,64,28.7,55,28.0,1.7,5.6,13,8.1,989.0,16,982.1,19,21.0,10.0,367.0,209.0
254,23.6,0.0,17.0,68,30.2,66,99.0,3.3,8.1,71,11.0,989.8,7,981.7,1,0.0,0.0,311.0,218.0
254,25.2,0.0,17.3,64,33.1,71,30.0,1.9,12.5,124,10.8,992.4,7,988.5,15,10.0,16.0,479.0,26.0
254,22.4,0.0,17.1,25,27.8,53,31.0,7.2,18.3,22,11.2,993.2,11,989.5,13,10.0,13.0,26.0,19.0
254,20.1,0.0,15.0,64,25.2,61,30.0,6.1,16.7,85,10.8,991.1,16,985.7,18,22.0,20.0,261.0,195.0
254,22.4,0.0,14.7,40,30.0,57,29.0,2.5,10.3,110,11.0,988.1,16,978.0,17,23.0,17.0,49.0,301.0
254,17.8,0.0,14.8,25,20.7,33,32.0,5.0,13.6,52,1.8,980.7,7,976.9,1,0.0,0.0,423.0,283.0
254,18.2,0.0,13.5,27,22.9,31,32.0,6.7,18.1,27,10.3,983.9,0,980.6,9,23.0,11.0,262.0,161.0
254,20.4,0.0,14.6,63,26.2,53,36.0,3.9,13.1,86,7.860716348931254,984.9,7,981.2,13,9.0,7.0,306.0,262.0
254,20.8,0.0,16.6,41,25.0,31,30.0,3.6,13.9,86,8.6,991.4,14,984.9,10,9.0,19.0,299.0,186.0
254,22.6,0.0,13.8,64,31.5,31,14.0,2.2,7.5,13,11.1,992.6,15,986.4,19,20.0,23.0,414.0,233.0
254,19.6,1.6,15.2,25,24.0,3,33.0,7.5,16.9,86,11.0,989.2,18,986.4,9,11.0,0.0,313.0,242.0
254,15.7,0.4,11.7,81,19.7,56,99.0,3.6,13.1,71,3.0,987.5,16,983.2,13,8.0,13.0,294.0,184.0
254,15.2,0.0,9.8,66,20.5,55,99.0,3.6,12.5,71,10.6,987.8,4,983.6,13,21.0,2.0,315.0,172.0
254,15.6,0.0,8.6,32,22.7,21,35.0,1.4,5.8,100,8.5,989.2,15,985.4,13,23.0,21.0,322.0,19.0
254,18.2,0.0,13.7,79,22.8,24,30.0,3.3,12.5,104,8.1,991.2,7,986.1,1,9.0,0.0,32.0,197.0
254,17.8,0.0,13.5,40,22.1,22,30.0,5.6,16.1,113,10.8,993.1,15,990.5,18,10.0,17.0,282.0,197.0
254,19.2,0.0,11.1,64,27.2,55,33.0,1.7,10.0,11,10.8,991.9,16,986.5,19,21.0,20.0,932.0,443.0
254,19.6,0.0,10.9,51,28.4,55,30.0,2.2,9.4,57,9.4,988.2,14,984.2,18,11.0,2.0,1665.0,381.0
254,18.7,2.2,15.0,67,22.4,62,29.0,2.2,8.1,44,3.4,991.6,14,988.1,7,11.0,1.0,4.0,267.0
254,20.4,0.0,13.7,40,27.0,69,14.0,2.2,6.7,55,8.8,991.5,15,987.3,13,11.0,16.0,696.0,238.0
254,22.0,0.0,13.4,64,30.6,71,13.0,1.1,5.0,83,10.6,990.5,15,986.3,15,21.0,13.0,765.0,366.0
254,21.1,0.0,16.8,16,25.4,26,32.0,6.1,16.4,36,8.8,990.8,4,986.2,3,0.0,3.0,606.0,338.0
254,20.2,0.0,14.9,44,25.6,57,30.0,1.9,11.4,85,10.7,991.3,14,988.1,13,22.0,22.0,243.0,179.0
254,20.0,0.0,11.9,64,28.2,31,5.0,1.7,6.4,21,8.9,992.0,7,988.4,15,10.0,23.0,5.0,252.0
254,22.8,0.0,17.1,27,28.6,54,13.0,2.2,7.2,128,8.3,994.5,15,990.5,18,14.0,18.0,457.0,245.0
254,22.0,0.0,14.8,63,29.1,61,15.0,1.4,6.1,8,8.6,993.0,11,988.2,18,22.0,0.0,431.0,363.0
254,19.6,0.0,15.7,40,23.4,68,31.0,1.1,8.9,42,1.9,991.0,3,988.4,5,21.0,2.0,381.0,198.0
254,19.6,0.0,16.6,63,22.5,56,31.0,5.3,14.2,12,1.4,992.5,6,990.3,1,21.0,14.0,23.0,133.0
254,22.8,0.0,18.1,38,27.6,71,31.0,4.4,12.2,9,10.1,993.6,15,990.9,18,14.0,2.0,209.0,257.0
254,22.1,0.0,16.4,66,27.8,66,36.0,2.5,12.5,113,10.1,992.6,14,989.1,15,14.0,16.0,242.0,159.0
254,22.2,0.0,15.6,40,28.9,40,30.0,1.7,6.9,11,9.7,994.5,14,990.7,13,21.0,13.0,629.0,262.0
254,21.5,0.0,14.4,66,28.6,31,30.0,4.4,17.5,57,10.2,992.6,16,988.3,13,9.0,6.0,1621.0,295.0
254,19.3,0.0,14.4,25,24.2,23,33.0,7.5,20.6,13,10.3,991.7,4,988.5,13,8.0,20.0,222.0,159.0
254,17.3,0.0,11.6,81,23.0,55,31.0,2.5,13.9,105,10.1,993.9,15,990.2,13,22.0,21.0,395.0,317.0
254,17.8,0.0,8.9,38,26.7,55,32.0,1.4,10.8,78,10.2,991.4,20,987.1,13,0.0,3.0,263.0,226.0
254,19.6,0.0,13.2,37,26.1,54,32.0,2.5,10.6,59,10.2,991.1,14,987.8,18,22.0,22.0,428.0,255.0
254,18.8,0.0,9.6,64,27.9,69,33.0,0.8,6.1,20,10.1,991.5,11,987.9,13,21.0,20.0,526.0,431.0
254,18.9,0.0,10.9,37,26.9,66,14.0,1.4,6.1,138,7.1,993.0,7,989.5,12,21.0,2.0,2599.0,329.0
254,18.7,0.0,11.7,68,25.7,54,3.0,1.1,5.3,6,7.2,996.8,19,993.0,10,0.0,23.0,1037.0,311.0
254,20.4,0.0,13.2,38,27.6,54,15.0,1.1,6.7,32,5.8,996.2,15,992.0,13,22.0,2.0,823.0,298.0
254,21.3,0.0,15.9,24,26.7,31,13.0,2.2,9.2,111,4.8,996.2,19,992.6,13,11.0,19.0,359.0,195.0
254,21.8,0.0,17.5,25,26.0,69,13.0,1.9,7.5,90,4.9,997.2,15,992.9,13,20.0,21.0,413.0,174.0
254,21.4,0.0,16.1,25,26.7,55,15.0,2.5,8.6,12,7.2,996.3,15,992.0,18,20.0,18.0,469.0,177.0
254,20.0,1.0,15.0,49,25.1,23,14.0,2.2,8.6,100,6.4,993.2,16,986.1,15,20.0,19.0,444.0,181.0
254,15.6,4.0,13.1,22,18.0,9,14.0,1.9,10.6,63,0.6,986.1,16,978.2,13,11.0,5.0,244.0,251.0
254,15.2,0.0,11.0,24,19.3,53,32.0,1.7,7.8,76,8.2,984.4,7,980.0,0,21.0,13.0,233.0,164.0
254,18.6,0.0,12.7,74,24.6,26,26.0,1.1,6.7,4,7.3,990.1,14,984.4,10,10.0,9.0,388.0,298.0
254,18.1,0.0,11.4,81,24.8,10,31.0,3.1,16.1,115,8.0,996.3,7,989.8,3,7.0,12.0,324.0,22.0
254,14.4,0.0,10.9,31,17.9,12,32.0,5.0,14.4,67,8.5,997.5,15,994.7,12,20.0,11.0,234.0,141.0
254,15.8,0.0,9.2,74,22.4,54,29.0,3.6,12.2,11,8.7,996.5,15,992.7,13,9.0,21.0,283.0,162.0
254,18.0,0.0,9.4,74,26.5,21,33.0,1.1,7.5,44,9.0,995.0,11,991.3,15,22.0,21.0,947.0,815.0
254,18.2,0.0,9.6,74,26.7,56,99.0,1.4,6.1,71,8.8,994.7,14,991.9,12,9.0,12.0,1428.0,869.0
254,18.4,0.0,10.2,74,26.5,56,29.0,1.4,5.6,112,8.5,997.5,7,994.6,3,23.0,10.0,1142.0,603.0
254,18.3,0.0,14.1,36,22.5,24,32.0,8.1,23.6,90,8.4,997.8,11,994.7,5,0.0,0.0,357.0,503.0
254,16.6,0.0,12.7,25,20.4,26,99.0,6.9,16.7,21,8.3,996.2,16,993.3,5,22.0,0.0,244.0,153.0
254,15.6,0.0,11.0,74,20.1,29,31.0,7.2,17.8,102,8.3,993.8,15,988.6,17,9.0,15.0,243.0,146.0
254,15.2,0.0,10.6,25,19.9,26,33.0,7.5,17.8,22,8.3,991.1,7,985.7,12,20.0,10.0,244.0,138.0
254,13.1,0.0,7.6,83,18.6,53,32.0,1.1,8.3,85,8.5,993.2,15,989.9,13,16.0,20.0,752.0,556.0
254,14.4,0.0,8.1,14,20.7,56,13.0,1.9,6.7,32,6.3,992.9,15,989.0,13,0.0,0.0,425.0,237.0
254,15.0,0.0,9.4,24,20.5,54,14.0,1.9,7.5,51,5.1,990.0,15,986.0,15,21.0,21.0,627.0,328.0
254,17.2,0.0,12.4,34,22.1,66,15.0,1.7,6.1,16,4.4,986.0,16,981.5,13,0.0,20.0,519.0,295.0
254,16.4,6.2,12.4,64,20.4,40,32.0,2.2,10.6,127,3.1,983.8,7,979.0,5,14.0,15.0,641.0,185.0
254,12.6,0.0,10.2,25,15.0,29,32.0,6.4,20.0,113,5.9,992.5,3,983.8,10,2.0,19.0,282.0,137.0
254,10.5,0.0,7.5,25,13.5,62,31.0,10.3,23.3,33,8.4,992.5,11,988.0,19,9.0,17.0,276.0,173.0
254,10.6,0.0,5.5,81,15.6,66,32.0,5.3,17.2,12,8.5,989.8,7,985.9,12,9.0,20.0,37.0,181.0
254,9.8,0.0,6.0,25,13.5,5,32.0,6.7,16.4,46,5.0,993.9,3,989.5,3,19.0,13.0,298.0,154.0
254,9.7,0.0,6.0,82,13.4,21,32.0,8.1,21.4,135,7.8,996.0,4,992.1,5,19.0,17.0,295.0,156.0
254,11.9,0.0,7.4,81,16.4,62,34.0,5.8,17.8,116,7.1,996.9,6,994.6,12,7.0,13.0,319.0,148.0
254,14.4,0.0,11.4,24,17.5,12,32.0,7.8,21.1,86,8.2,996.1,19,992.5,17,8.0,18.0,267.0,136.0
254,13.0,0.0,8.2,28,17.8,23,32.0,4.4,16.1,54,7.5,992.5,16,985.6,20,14.0,19.0,299.0,157.0
254,10.4,0.0,6.8,16,14.0,6,33.0,8.9,22.5,51,8.2,989.9,3,985.5,1,12.0,21.0,34.0,144.0
254,9.7,0.0,6.3,16,13.1,24,31.0,7.5,20.0,88,8.3,991.0,14,987.9,12,19.0,21.0,377.0,16.0
254,8.0,0.0,2.5,67,13.6,67,30.0,1.4,7.5,59,7.6,991.0,16,987.0,13,21.0,20.0,1047.0,675.0
254,8.2,0.0,0.6,38,15.9,59,16.0,1.4,4.2,127,8.1,991.5,14,989.0,12,9.0,1.0,1819.0,878.0
254,9.2,0.0,1.1,69,17.4,40,29.0,1.7,9.7,122,8.1,991.5,15,988.1,13,8.0,1.0,1125.0,773.0
254,12.6,0.0,8.3,64,16.9,22,31.0,4.4,13.6,20,8.1,991.6,14,989.0,12,9.0,18.0,425.0,172.0
254,9.5,0.0,3.8,62,15.2,54,27.0,1.9,9.2,3,8.0,992.8,19,990.2,13,22.0,21.0,784.0,76.0
254,8.9,0.0,1.5,64,16.3,56,15.0,1.7,5.0,101,8.0,994.5,19,990.9,12,19.0,19.0,107.0,876.0
254,8.6,0.0,0.1,83,17.1,71,14.0,1.1,4.2,61,8.0,993.3,15,988.9,17,20.0,19.0,1848.0,847.0
254,8.0,0.0,-0.1,69,16.1,61,14.0,2.5,7.2,73,8.0,988.9,16,982.7,13,12.0,12.0,2268.0,746.0
254,10.8,0.0,4.0,23,17.7,59,13.0,1.4,6.1,134,6.2,988.9,7,984.3,9,22.0,23.0,1831.0,37.0
254,12.2,0.0,7.9,65,16.4,68,13.0,1.4,5.3,70,1.8,989.1,19,986.7,13,21.0,18.0,1812.0,683.0
254,11.8,0.0,7.0,25,16.6,15,32.0,5.6,16.7,26,2.6,996.1,7,985.5,0,0.0,0.0,835.0,361.0
254,8.6,0.0,5.4,44,11.9,59,29.0,6.1,17.2,104,7.9,999.9,19,996.1,10,11.0,21.0,582.0,166.0
254,6.0,0.0,1.0,25,11.1,23,30.0,1.4,6.9,85,7.3,999.7,15,992.8,17,21.0,15.0,1998.0,444.0
254,5.0,0.0,-1.6,38,11.5,22,31.0,1.1,7.2,48,7.9,992.8,16,980.7,17,8.0,0.0,1707.0,398.0
254,6.2,0.0,0.9,49,11.4,59,31.0,5.0,15.6,32,7.9,981.6,7,976.8,11,13.066168623265742,13.0,604.0,425.62113127001066
254,6.0,0.0,2.0,39,10.0,22,32.0,5.6,16.7,48,7.8,987.3,13,981.6,10,13.066168623265742,20.0,706.0,425.62113127001066
254,4.6,1.8,1.7,7,7.5,1,32.0,6.7,18.6,83,4.3,989.6,6,981.5,16,21.0,16.0,497.0,155.0
254,4.4,0.0,1.9,62,6.8,21,30.0,8.6,19.4,8,7.9,992.1,7,988.0,12,21.0,13.0,502.0,154.0
254,5.0,0.0,1.8,76,8.2,21,32.0,7.5,17.8,112,7.0,999.6,7,992.0,10,19.0,12.0,545.0,155.0
254,8.1,0.0,4.0,23,12.2,18,30.0,3.9,11.1,131,6.2,1004.7,4,999.6,10,10.0,12.0,871.0,308.0
254,5.2,0.0,-0.2,25,10.5,22,30.0,2.2,8.6,28,7.8,1005.8,19,1003.1,15,21.0,19.0,1471.0,75.0
254,2.8,0.0,-3.9,69,9.4,56,14.0,0.3,4.2,118,7.8,1004.7,19,1001.0,15,21.0,2.0,4023.0,784.0
254,2.0,0.0,-3.6,81,7.6,71,18.0,1.1,4.2,140,4.4,1001.9,19,997.2,20,19.0,19.0,177.0,681.0
254,6.3,0.0,0.0,41,12.6,61,31.0,4.7,12.8,112,1.6,997.3,16,992.8,12,1.0,12.0,969.0,482.0
254,8.6,0.0,5.5,83,11.6,12,31.0,4.2,12.2,12,5.6,994.4,19,987.3,17,21.0,20.0,808.0,263.0
254,10.2,1.2,4.1,40,16.3,63,27.0,3.3,11.7,138,0.0,987.3,16,961.5,17,13.0,3.0,1874.0,492.0
254,11.2,0.0,5.9,16,16.5,2,27.0,4.2,18.3,139,3.1,976.2,7,957.2,1,19.0,18.0,577.0,163.0
254,6.9,0.0,3.0,22,10.8,22,31.0,5.0,15.3,6,7.7,992.9,7,976.2,10,23.0,20.0,803.0,238.0
254,6.5,0.0,0.5,37,12.5,71,29.0,1.4,13.6,73,2.5,994.3,15,989.6,17,13.0,12.0,3352.0,708.0
254,10.0,3.2,4.6,68,15.4,74,26.0,1.1,15.6,145,0.9,989.6,16,978.9,20,20.0,14.0,1599.0,717.0
254,8.4,0.0,5.7,13,11.0,6,32.0,4.4,14.4,3,4.6,984.2,14,977.8,7,21.0,0.0,648.0,256.0
254,7.3,0.0,4.4,25,10.2,29,33.0,5.6,15.3,100,7.0,995.6,7,984.2,15,23.0,13.0,472.0,17.0
254,7.4,0.0,3.9,24,10.8,12,31.0,5.8,15.0,107,7.6,1000.7,7,994.9,0,19.0,12.0,552.0,156.0
254,8.6,0.0,5.1,34,12.0,53,32.0,6.9,16.4,72,4.8,1000.6,16,992.1,14,10.0,15.0,613.0,213.0
254,7.9,0.0,4.5,25,11.3,24,32.0,5.3,13.3,37,7.7,1001.9,7,993.1,10,18.0,12.0,581.0,182.0
254,7.4,0.0,1.9,31,12.9,56,99.0,5.3,14.2,86,4.7,1003.2,7,998.7,5,9.0,13.342948717948715,609.4893162393163,493.0
254,8.8,0.0,2.5,38,15.1,56,32.0,2.8,10.6,112,7.7,1005.6,19,1002.7,9,10.0,13.342948717948715,609.4893162393163,692.0
254,10.4,0.0,7.8,67,12.9,24,31.0,7.8,17.2,73,5.4,1004.5,16,1001.4,12,12.0,13.342948717948715,609.4893162393163,217.0
254,8.2,0.0,3.5,25,12.9,56,30.0,2.2,11.4,105,7.6,1005.4,18,1002.4,15,19.0,13.342948717948715,609.4893162393163,676.0
254,1.0,0.0,-1.5,62,3.5,6,99.0,1.4,3.9,71,0.0,1004.3,16,998.5,17,1.0,13.342948717948715,609.4893162393163,56.0
254,0.1,0.2,-1.4,43,1.6,6,14.0,2.2,7.5,66,0.0,998.5,16,989.6,17,0.0,13.342948717948715,609.4893162393163,287.0
254,5.2,1.2,0.1,36,10.4,56,27.0,2.2,13.3,72,2.8,989.6,16,972.8,17,11.0,15.0,1104.0,38.0
254,7.6,0.0,3.8,64,11.4,67,30.0,7.8,22.8,131,4.8,980.5,6,968.9,1,7.0,19.0,623.0,386.0
254,8.2,0.0,5.2,48,11.1,60,32.0,2.8,13.3,142,1.6,986.2,7,977.7,11,8.0,19.0,843.0,354.0
254,10.6,0.2,6.5,40,14.6,54,15.0,1.4,13.6,77,3.7,992.7,8,985.0,16,22.0,21.0,1107.0,839.0
254,12.4,0.0,6.8,67,18.0,29,28.0,1.9,9.2,91,7.7,994.2,18,991.0,7,0.0,12.0,1187.0,645.0
254,10.8,0.0,5.7,74,15.9,53,31.0,2.5,22.8,89,1.0,995.2,7,987.3,18,0.0,14.0,2628.0,588.0
254,9.8,0.4,4.3,60,15.2,53,28.0,6.4,21.9,120,7.0,998.5,9,992.3,13,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,11.2,0.0,6.9,62,15.6,18,28.0,2.5,10.8,96,6.4,997.0,14,995.0,13,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,13.7,0.0,7.7,70,19.7,40,32.0,3.3,9.7,21,7.5,997.9,19,994.4,21,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,15.6,0.0,11.9,83,19.4,21,28.0,4.4,17.2,53,7.8,994.6,16,986.4,17,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,15.0,0.0,11.8,33,18.2,23,23.0,4.2,16.1,55,7.3,986.4,16,973.0,17,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,7.0,31.4,1.6,61,12.4,36,29.0,5.6,13.1,13,0.0,973.0,16,967.6,22,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,4.8,0.2,1.8,36,7.7,61,28.0,1.9,9.2,105,0.2,978.1,4,967.7,0,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,4.0,0.0,0.8,25,7.3,53,28.0,1.9,9.2,63,3.1,984.0,7,977.5,10,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,2.9,0.6,-1.3,83,7.1,66,22.0,1.1,6.1,41,4.8,987.4,18,983.5,9,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,7.0,0.2,1.0,81,12.9,26,32.0,3.1,13.6,122,6.0,987.1,7,983.6,18,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,7.0,0.0,3.0,28,11.0,23,32.0,4.7,14.4,46,6.1,991.9,7,985.7,7,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,7.8,0.0,3.7,20,12.0,22,33.0,4.7,15.6,48,6.5,993.4,15,991.2,15,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,4.3,11.4,1.0,68,7.6,54,13.0,1.4,7.5,48,0.4,991.2,16,985.1,15,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,5.8,0.2,3.8,69,7.9,67,29.0,2.2,8.3,126,0.0,991.4,7,984.8,9,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,7.1,0.0,3.0,74,11.2,34,28.0,2.5,12.5,13,6.1,995.7,18,991.3,9,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,9.8,0.0,4.4,69,15.1,24,28.0,2.8,8.3,105,8.0,995.3,19,991.5,15,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,9.5,0.0,6.2,27,12.8,9,32.0,6.1,18.6,63,7.5,996.8,4,990.7,9,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,7.7,0.0,2.1,74,13.3,61,99.0,1.7,8.3,59,7.9,996.3,16,990.2,19,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,10.2,0.0,5.3,40,15.1,26,34.0,5.6,14.7,21,6.5,994.1,4,988.8,5,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,9.4,0.0,5.2,83,13.7,33,99.0,3.1,10.3,71,6.0,994.0,16,990.2,12,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,15.0,0.0,12.3,25,17.6,59,32.0,6.4,16.4,113,7.7,997.2,4,992.4,9,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,13.4,0.0,10.7,28,16.0,29,30.0,5.6,14.2,32,8.2,997.2,4,994.9,5,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,16.942167990919412,0.0,11.183711691259942,25,22.69869466515323,56,29.843572241183164,3.9,12.327588168373143,71,7.860716348931254,989.7056250000014,16,984.4742045454552,18,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,9.5,0.0,3.9,67,15.1,69,99.0,2.2,5.8,71,3.6,997.6,16,993.0,18,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,6.4,7.4,2.6,27,10.2,69,33.0,1.7,15.3,42,0.0,993.2,16,985.0,13,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
254,7.8,0.0,5.1,25,10.6,59,33.0,10.6,23.1,74,7.3,993.4,7,984.7,1,13.066168623265742,13.342948717948715,609.4893162393163,425.62113127001066
