fecha,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presmax,horapresmax,presmin,horapresmin,horaso2max_estacion29,horaso2max_estacion38,so2max_estacion38,target
449,254,13.1,0.0,5.4,81,20.8,25,29.843572241183164,3.9,12.327588168373143,71,7.860716348931254,989.7056250000014,16,984.4742045454552,18,5,11,565.0,355.0
593,254,13.6,0.0,6.5,44,20.7,33,31.0,2.5,11.4,44,11.0,998.2,11,993.3,18,13,6,866.0,422.0
1620,254,12.5,0.0,4.3,74,20.7,53,14.0,3.9,12.5,95,11.0,996.8,11,991.2,18,17,18,1092.0,653.0
1467,254,12.4,0.0,4.7,66,20.0,31,17.0,2.8,10.0,112,11.1,994.0,20,987.0,19,10,6,618.0,459.0
1602,254,9.4,13.2,5.9,38,12.8,56,15.0,1.9,7.2,138,1.6,989.0,16,984.8,15,16,11,159.0,625.0
566,254,12.2,1.0,8.5,36,15.8,69,16.0,1.4,6.1,135,2.2,986.1,19,983.7,19,12,6,458.0,405.0
272,254,14.0,0.0,9.4,81,18.7,26,30.0,2.8,10.3,137,6.9,986.0,15,981.1,6,14,6,476.0,278.0
463,254,8.2,0.4,4.6,25,11.8,56,34.0,3.1,17.2,67,1.2,981.4,16,974.5,13,20,2,542.0,362.0
1498,254,9.2,0.0,1.8,68,16.6,31,31.0,2.2,8.9,35,10.0,975.5,14,970.5,17,12,7,712.0,482.0
1627,254,10.8,7.8,6.6,61,14.9,35,13.0,2.2,10.3,109,1.9,970.8,9,967.5,6,3,7,73.0,668.0
358,254,11.2,1.4,6.8,65,15.5,18,26.0,3.6,13.9,108,6.4,973.6,4,969.1,3,20,1,554.0,313.0
214,254,11.8,1.0,6.7,64,16.8,17,29.0,3.6,13.6,63,10.2,982.4,7,973.3,10,2,1,608.0,253.0
587,254,15.0,1.6,9.2,30,20.9,22,29.0,1.9,13.6,115,4.4,982.4,16,979.0,12,15,12,472.0,419.0
294,254,14.0,0.0,9.2,25,18.9,53,28.0,3.1,14.4,17,7.1,981.8,9,978.0,12,5,11,521.0,287.0
522,254,12.8,0.0,8.0,38,17.5,54,99.0,6.1,15.0,71,6.1,985.9,7,980.6,1,16,3,469.0,386.0
448,254,12.4,0.0,8.4,64,16.3,56,32.0,8.1,19.2,88,7.860716348931254,988.1,3,985.4,12,1,11,413.0,355.0
57,254,13.5,0.0,8.4,34,18.6,32,30.0,6.9,16.1,32,7.860716348931254,987.9,14,985.0,15,5,2,452.0,41.0
339,254,15.4,0.0,7.0,39,23.7,64,99.0,3.1,9.4,71,11.4,989.0,15,984.8,15,2,7,635.0,308.0
353,254,16.9,0.0,8.5,64,25.3,25,33.0,3.3,11.9,90,10.6,986.0,19,983.0,18,1,11,435.0,313.0
1689,254,17.0,0.8,11.2,66,22.7,26,12.0,4.7,13.9,22,8.9,986.8,7,979.4,19,5,21,1489.0,813.0
1484,254,17.0,0.0,11.3,42,22.7,53,31.0,2.5,9.7,77,10.7,989.5,19,985.7,19,12,6,493.0,472.0
494,254,15.8,0.0,10.4,44,21.2,66,12.0,5.0,11.9,120,7.1,988.1,20,981.9,13,23,18,43.0,375.0
454,254,16.0,5.6,11.8,37,20.2,69,14.0,4.2,16.4,115,3.7,986.8,15,981.1,13,7,3,487.0,359.0
484,254,15.9,0.0,11.5,81,20.3,31,14.0,2.8,10.0,99,0.1,992.2,14,985.9,10,6,9,435.0,372.0
1597,254,15.6,3.4,9.4,41,21.7,58,14.0,4.2,13.3,132,6.0,991.9,14,987.2,15,1,11,757.0,621.0
362,254,12.0,0.4,9.6,37,14.3,25,31.0,2.8,6.9,6,0.0,989.9,16,978.1,17,0,9,487.0,315.0
60,254,15.0,0.0,11.2,38,18.7,56,14.0,2.2,7.5,126,0.7,978.1,16,968.7,17,13,5,502.0,42.0
433,254,15.0,1.0,10.5,38,19.6,9,29.0,2.5,8.6,111,3.4,971.6,7,965.6,13,7,6,471.0,348.0
1475,254,13.6,3.8,9.6,66,17.5,67,16.0,3.3,13.9,135,1.2,976.4,19,971.5,10,7,6,524.0,464.0
464,254,14.6,0.0,10.8,38,18.3,3,28.0,4.4,14.7,72,7.9,986.3,7,972.9,1,1,11,526.0,362.0
335,254,15.1,0.0,10.5,25,19.7,54,29.0,3.6,17.5,69,9.9,996.2,7,986.2,10,5,7,502.0,305.0
307,254,15.4,0.0,9.2,40,21.5,55,32.0,5.0,12.5,46,12.1,996.8,11,993.9,13,17,3,446.0,292.0
28,254,16.3,0.0,10.0,34,22.6,32,31.0,6.4,13.9,45,12.1,996.5,16,988.3,19,16,3,398.0,28.0
369,254,16.5,0.0,9.1,64,23.9,53,99.0,1.9,11.9,71,10.1,990.3,14,984.6,6,2,7,437.0,318.0
395,254,18.4,0.0,11.4,64,25.4,68,31.0,3.6,10.8,67,12.0,987.8,14,983.3,19,9,3,408.0,334.0
1457,254,17.5,0.4,9.1,64,25.9,66,30.0,2.2,15.6,124,10.8,986.2,7,980.8,18,7,16,651.0,453.0
273,254,16.4,0.0,11.4,63,21.3,24,32.0,6.4,15.0,43,11.6,987.0,11,983.5,15,16,7,381.0,278.0
330,254,13.0,1.2,8.9,8,17.1,55,31.0,6.9,17.8,102,6.2,985.5,16,981.0,13,5,23,346.0,303.0
298,254,14.0,0.0,8.8,51,19.2,69,32.0,7.8,18.9,48,12.1,986.3,4,981.9,13,17,3,336.0,288.0
483,254,12.3,0.0,7.1,64,17.5,69,33.0,7.8,18.3,38,12.2,988.5,11,985.3,3,20,7,381.0,372.0
387,254,15.8,0.0,7.3,68,24.3,69,33.0,2.5,12.5,41,11.0,989.8,14,984.7,18,7,1,548.0,327.0
5,254,19.0,0.0,9.9,40,28.0,56,15.0,1.7,10.6,140,8.7,987.2,9,980.9,19,23,20,2062.0,13.0
527,254,20.7,0.0,15.2,41,26.2,53,26.0,5.0,18.6,66,2.3,981.2,16,975.7,18,20,16,386.0,387.0
492,254,18.6,0.0,12.1,32,25.0,26,28.0,1.9,15.0,116,9.2,983.5,14,979.4,6,2,14,425.0,375.0
1469,254,21.4,0.0,14.5,32,28.4,16,27.0,3.6,13.6,113,6.8,985.9,7,980.7,10,20,17,521.0,461.0
1185,254,17.4,0.0,12.5,25,22.3,31,29.0,6.9,19.4,21,12.4,996.5,4,985.9,10,11,13,609.4893162393163,425.62113127001066
30,254,17.2,0.0,10.4,60,23.9,56,32.0,7.8,21.1,68,12.6,996.4,16,990.2,19,7,16,364.0,28.0
321,254,18.9,0.0,11.7,64,26.1,66,31.0,6.4,15.3,10,12.6,992.5,16,986.9,13,2,9,341.0,298.0
1184,254,19.7,0.0,11.4,32,28.0,38,28.0,3.1,8.6,90,12.6,990.5,16,982.3,6,11,13,609.4893162393163,425.62113127001066
1183,254,22.1,0.0,13.8,25,30.4,56,31.0,5.6,17.5,102,11.7,983.5,7,978.1,13,11,13,609.4893162393163,425.62113127001066
1460,254,18.9,24.4,10.1,63,27.7,33,99.0,3.6,13.6,111,11.6,983.7,20,970.9,17,16,11,524.0,454.0
186,254,12.2,1.0,9.2,42,15.3,6,32.0,6.7,20.8,28,0.3,980.8,4,970.4,9,3,6,292.0,242.0
196,254,13.9,0.6,9.3,31,18.5,59,32.0,3.3,15.6,95,7.6,982.1,3,978.6,12,5,11,311.0,245.0
177,254,13.4,0.0,8.9,11,18.0,26,33.0,6.4,19.2,73,6.5,984.0,3,980.1,7,20,4,313.0,238.0
230,254,15.9,0.0,9.9,38,21.9,33,99.0,4.4,12.5,23,12.6,985.1,7,981.7,18,4,23,353.0,261.0
264,254,18.0,0.0,11.2,63,24.9,57,33.0,4.2,9.2,111,12.7,987.4,7,984.0,18,1,22,354.0,273.0
303,254,19.7,0.0,12.3,40,27.1,17,32.0,3.1,9.7,129,12.4,988.8,11,985.0,19,2,14,371.0,289.0
80,254,20.6,16.4,12.7,70,28.6,53,32.0,0.8,15.0,95,7.3,987.5,11,983.3,18,9,2,129.0,65.0
200,254,16.6,4.6,12.7,41,20.4,66,33.0,6.1,18.1,120,6.1,987.4,14,985.0,13,0,5,293.0,246.0
195,254,17.6,0.0,12.9,38,22.2,56,32.0,8.3,20.0,17,12.8,990.1,4,986.9,15,1,10,327.0,245.0
15,254,17.2,0.0,12.4,37,22.1,55,32.0,7.8,19.7,35,7.860716348931254,990.0,16,986.3,18,1,21,294.0,25.0
257,254,18.0,0.0,12.3,32,23.7,53,32.0,8.1,18.1,66,12.3,986.7,16,982.2,19,6,12,293.0,271.0
218,254,16.2,0.0,12.2,38,20.2,23,32.0,8.9,24.2,38,10.6,991.5,14,984.2,1,5,3,315.0,255.0
20,254,16.6,0.0,11.4,30,21.7,22,34.0,7.2,22.5,113,7.860716348931254,994.5,7,990.9,18,9,18,342.0,25.0
355,254,21.3,0.0,12.8,38,29.8,38,31.0,2.5,9.7,52,7.860716348931254,995.2,11,990.7,6,12,7,381.0,313.0
1671,254,22.8,0.0,13.8,63,31.8,38,30.0,1.1,7.2,85,12.8,994.1,11,989.4,15,9,11,585.0,749.0
1587,254,24.4,0.0,14.7,63,34.0,64,13.0,1.9,9.2,91,12.8,991.7,9,986.3,19,23,7,501.0,597.0
1638,254,26.4,0.0,17.9,38,35.0,25,14.0,2.5,9.2,142,12.0,988.7,15,983.0,19,24,7,874.0,683.0
1530,254,26.2,0.0,18.3,68,34.0,57,16.0,2.8,12.2,108,10.8,986.6,20,980.7,19,3,4,684.0,521.0
1478,254,24.6,0.0,15.6,25,33.5,53,31.0,3.9,15.0,30,8.5,982.0,16,973.7,6,24,24,497.0,467.0
245,254,16.7,4.4,13.0,5,20.4,33,30.0,5.8,15.3,15,6.4,984.5,7,976.6,7,4,1,304.0,266.0
371,254,19.6,0.0,11.6,51,27.6,22,14.0,2.8,14.7,73,11.4,984.6,14,975.4,6,9,2,36.0,319.0
426,254,19.2,0.0,13.5,39,25.0,31,29.0,3.9,14.7,104,11.2,991.9,7,977.4,3,10,14,375.0,346.0
532,254,19.6,0.0,11.7,38,27.5,33,14.0,4.7,13.9,22,11.9,993.8,9,986.5,18,15,3,453.0,392.0
63,254,23.8,0.0,15.9,25,31.6,55,30.0,1.4,18.6,96,11.0,988.2,20,980.5,18,20,22,552.0,46.0
350,254,18.3,0.0,14.0,38,22.6,56,32.0,6.4,18.6,8,10.2,986.9,11,983.0,19,2,7,324.0,312.0
287,254,15.6,0.0,11.0,68,20.3,71,32.0,5.8,16.7,56,6.9,986.0,3,983.1,7,23,19,313.0,286.0
402,254,16.6,0.0,8.3,38,24.8,57,13.0,2.5,10.3,127,13.3,986.0,11,980.6,19,0,21,375.0,336.0
69,254,20.8,0.0,13.1,38,28.4,55,11.0,5.0,17.5,17,11.2,983.1,11,977.8,18,18,22,589.0,52.0
1727,254,22.6,0.4,15.2,37,30.0,57,32.0,2.2,10.3,127,8.1,984.6,7,978.1,18,9,10,865.0,1054.0
26,254,20.8,0.0,14.6,63,27.0,55,31.0,4.4,11.7,10,13.3,990.8,7,984.6,10,3,4,343.0,27.0
1505,254,22.6,0.0,13.9,64,31.4,69,32.0,1.7,7.5,59,11.0,991.1,11,984.6,6,4,8,619.0,491.0
1608,254,26.0,0.0,16.8,68,35.2,32,99.0,1.9,9.4,71,11.8,986.9,9,981.0,15,2,20,469.0,632.0
1604,254,28.4,0.0,20.5,38,36.2,66,13.0,3.6,11.4,119,10.1,983.9,2,978.1,18,18,20,481.0,628.0
1569,254,24.8,0.0,16.7,38,33.0,71,28.0,2.5,10.3,132,10.9,983.8,9,980.0,15,20,23,115.0,565.0
297,254,23.7,0.2,17.6,25,29.8,40,31.0,5.6,14.7,108,8.5,985.3,4,981.0,18,9,2,351.0,288.0
278,254,21.4,0.0,16.4,37,26.4,53,33.0,5.0,15.6,37,7.3,988.7,7,984.7,3,14,12,309.0,281.0
1439,254,23.6,0.0,14.4,51,32.7,68,30.0,2.8,10.6,28,12.1,988.7,16,981.3,19,4,1,485.0,434.0
549,254,28.6,0.0,19.9,64,37.2,69,14.0,3.9,12.2,56,10.6,984.0,9,979.1,18,4,4,433.0,399.0
1537,254,27.0,0.0,20.4,32,33.6,21,14.0,4.2,12.5,37,5.7,984.6,14,981.1,19,13,6,619.0,526.0
1432,254,27.2,0.0,18.5,68,36.0,54,15.0,3.1,12.5,89,13.1,986.9,11,982.6,19,4,24,413.0,431.0
58,254,28.7,0.0,20.8,37,36.6,56,14.0,6.4,20.3,102,12.8,987.9,14,983.5,18,16,8,467.0,41.0
1596,254,31.0,0.0,21.3,40,40.7,22,13.0,4.4,16.7,66,11.5,990.0,14,984.6,18,21,18,736.0,619.0
1763,254,32.5,0.0,22.1,70,42.9,69,14.0,1.9,12.5,143,13.2,987.8,11,983.1,19,20,22,2407.0,2974.0
1749,254,32.3,0.0,21.5,68,43.1,55,13.0,3.1,10.0,96,13.0,985.4,15,981.3,18,20,19,3202.0,1424.0
1557,254,31.8,0.0,21.5,64,42.1,55,15.0,3.9,12.8,108,12.7,987.8,11,982.1,19,3,4,598.0,549.0
1479,254,27.0,0.0,19.9,68,34.1,40,32.0,5.0,15.3,29,8.5,988.6,9,983.4,18,3,24,477.0,468.0
1464,254,27.2,0.0,18.3,38,36.1,33,30.0,2.5,10.6,114,11.2,988.1,11,981.4,19,9,8,42.0,458.0
1490,254,29.1,0.0,20.9,39,37.3,31,16.0,3.3,11.4,36,11.4,985.7,14,980.9,19,0,10,415.0,476.0
66,254,28.7,0.0,20.5,68,36.9,56,15.0,3.3,13.6,95,10.9,986.6,11,982.7,19,21,16,5.0,49.0
543,254,30.6,0.0,22.6,68,38.6,33,14.0,2.2,9.4,30,12.8,986.5,14,981.2,19,6,0,737.0,398.0
417,254,30.6,0.0,21.9,64,39.4,66,32.0,3.3,11.9,57,11.1,984.5,11,979.0,19,6,9,486.0,344.0
251,254,29.3,0.0,20.8,38,37.8,25,14.0,4.2,14.7,61,12.2,985.0,11,979.1,18,10,0,387.0,268.0
281,254,24.6,9.4,18.0,6,31.2,35,99.0,3.3,15.3,71,5.3,984.9,3,977.6,18,6,19,338.0,283.0
255,254,22.0,0.0,17.4,37,26.6,22,31.0,5.3,13.9,67,10.9,986.5,4,982.8,1,19,24,305.0,269.0
275,254,25.3,0.0,17.4,68,33.2,17,32.0,3.1,12.5,44,12.8,987.2,14,983.2,19,8,2,325.0,279.0
361,254,28.8,0.0,21.0,38,36.5,33,32.0,3.1,8.1,53,12.7,985.9,11,982.3,19,14,10,382.0,315.0
375,254,30.1,0.0,22.4,40,37.8,69,31.0,2.8,9.2,118,11.2,986.8,11,983.0,13,17,15,408.0,321.0
286,254,27.8,2.4,21.3,68,34.4,55,99.0,3.9,14.7,50,6.6,986.6,19,980.0,19,3,18,315.0,286.0
243,254,24.6,0.8,19.2,38,30.0,32,33.0,3.6,15.3,17,7.1,984.3,19,981.4,1,9,2,293.0,265.0
309,254,24.8,0.0,19.2,17,30.3,25,32.0,6.9,17.2,49,7.860716348931254,985.8,7,981.9,13,12,24,328.0,292.0
1590,254,25.6,1.8,17.5,40,33.8,38,31.0,1.9,10.6,59,10.8,987.0,14,982.8,18,7,5,51.0,604.0
349,254,26.0,9.6,19.8,40,32.1,33,29.0,2.5,14.4,69,7.1,986.3,14,982.2,19,3,4,347.0,312.0
237,254,25.1,0.0,18.6,64,31.6,17,99.0,5.0,13.3,71,12.7,987.4,11,983.6,18,6,14,32.0,263.0
385,254,27.4,0.0,19.0,64,35.9,33,14.0,3.1,10.8,96,12.1,987.3,14,980.8,19,0,9,374.0,326.0
25,254,30.2,0.0,22.3,64,38.2,69,15.0,3.9,12.2,24,11.7,988.1,7,981.8,18,6,5,277.0,27.0
374,254,29.6,0.0,21.1,40,38.1,33,12.0,3.6,10.3,43,12.1,990.9,7,986.5,19,10,7,385.0,321.0
1629,254,30.9,0.0,21.8,40,40.0,33,14.0,2.8,11.4,24,11.8,991.9,11,986.0,19,21,18,55.0,671.0
1679,254,31.8,0.0,22.7,64,41.0,55,14.0,2.5,11.4,111,10.0,988.5,14,982.6,18,8,23,676.0,774.0
4,254,32.6,0.0,24.1,68,41.0,53,14.0,1.4,11.4,36,10.2,986.2,15,981.2,6,20,21,555.0,8.0
1603,254,31.3,0.0,23.6,68,39.0,40,13.0,3.1,13.3,22,8.5,984.2,14,979.8,18,3,8,406.0,625.0
364,254,26.0,5.2,19.8,25,32.3,56,99.0,3.3,12.8,71,3.7,982.9,15,978.8,18,19,10,281.0,316.0
190,254,21.4,0.0,17.6,25,25.1,56,30.0,5.8,18.9,29,5.8,981.5,7,976.7,12,1,23,313.0,244.0
216,254,22.2,0.0,16.4,38,28.0,57,99.0,6.1,15.8,71,12.4,982.8,14,979.5,15,4,14,338.0,254.0
1738,254,26.4,0.0,16.5,63,36.3,57,30.0,1.4,15.0,133,12.0,983.6,7,977.3,19,20,18,1056.0,1211.0
265,254,22.8,0.0,17.7,41,27.9,53,31.0,6.1,17.5,44,12.3,989.4,4,983.6,10,12,1,37.0,273.0
538,254,24.4,0.0,16.0,38,32.8,33,32.0,3.1,13.1,62,12.1,989.9,9,983.0,19,14,12,381.0,396.0
72,254,28.0,0.0,21.0,63,34.9,38,32.0,1.4,16.9,122,9.8,985.3,7,979.9,18,7,9,682.0,55.0
223,254,27.2,0.0,19.7,64,34.7,33,32.0,3.9,12.2,14,12.2,986.9,11,982.8,15,6,12,376.0,257.0
589,254,29.0,0.0,20.2,64,37.8,64,14.0,2.2,8.9,96,12.2,986.0,9,979.5,19,9,8,572.0,421.0
558,254,30.2,0.0,21.7,64,38.6,33,30.0,1.7,12.2,26,12.0,985.0,14,980.1,18,7,8,687.0,403.0
575,254,29.3,0.0,20.9,68,37.7,65,30.0,2.8,11.1,41,12.1,986.1,9,979.7,19,10,9,624.0,409.0
1703,254,29.8,0.0,21.8,41,37.9,54,31.0,2.2,15.0,54,10.3,983.9,11,977.6,15,10,8,1144.0,866.0
325,254,27.1,0.0,22.3,31,31.9,12,31.0,1.7,15.3,44,5.3,982.3,14,979.4,1,3,7,448.0,299.0
1507,254,30.6,0.0,22.4,64,38.7,31,29.0,2.5,10.3,3,10.0,983.6,14,978.8,19,4,14,723.0,492.0
1750,254,31.4,0.0,23.3,64,39.5,68,28.0,3.9,13.9,116,11.7,986.0,7,979.4,18,17,24,93.0,1458.0
327,254,27.0,0.0,21.2,81,32.9,55,30.0,3.6,11.9,26,11.9,989.3,15,984.4,19,15,7,351.0,301.0
288,254,25.4,0.0,19.4,25,31.3,56,31.0,5.0,15.0,54,10.8,986.9,7,982.6,13,3,17,365.0,286.0
344,254,21.8,0.0,17.2,25,26.3,56,32.0,7.5,17.5,60,11.7,991.4,4,986.3,0,15,11,353.0,308.0
300,254,21.9,0.0,16.8,64,27.0,54,31.0,5.3,15.8,136,11.0,991.7,11,988.0,15,1,10,351.0,288.0
367,254,24.2,0.0,15.5,64,33.0,38,32.0,3.3,10.8,57,12.1,990.4,9,986.1,15,17,10,374.0,317.0
326,254,25.4,0.0,20.2,25,30.7,71,31.0,5.0,12.5,106,11.3,990.5,11,987.5,15,4,1,339.0,301.0
1568,254,26.0,0.0,17.3,64,34.8,33,31.0,2.2,9.2,136,12.1,990.0,16,983.2,19,2,8,375.0,564.0
1611,254,30.0,0.0,21.5,64,38.6,25,12.0,1.9,11.4,56,11.9,986.4,11,979.8,19,23,13,609.4893162393163,635.0
1513,254,29.8,0.0,20.9,25,38.7,57,30.0,2.8,16.1,89,10.4,985.3,7,978.1,19,0,13,609.4893162393163,497.0
36,254,22.2,17.8,17.3,25,27.1,21,31.0,5.3,15.8,85,5.8,988.3,14,985.2,10,6,0,343.0,32.0
337,254,21.6,4.2,15.7,37,27.6,32,31.0,2.2,10.8,110,7.860716348931254,992.5,4,987.9,0,7,4,297.0,307.0
411,254,23.6,0.0,17.8,64,29.4,59,32.0,1.9,9.7,42,6.1,992.5,16,987.7,19,14,13,609.4893162393163,339.0
1435,254,24.4,0.0,16.9,40,31.9,33,33.0,3.3,9.7,74,11.5,992.2,15,988.3,19,2,7,381.0,433.0
1521,254,25.6,0.0,16.4,60,34.8,57,28.0,0.8,5.8,69,11.7,991.5,11,986.7,15,7,3,624.0,511.0
1697,254,27.0,0.0,18.0,64,35.9,33,7.0,1.9,8.3,113,11.5,989.5,11,985.6,6,5,2,51.0,846.0
1692,254,27.6,0.0,18.7,64,36.4,53,14.0,2.8,9.2,21,11.4,988.4,14,983.5,19,24,2,508.0,821.0
1514,254,25.3,0.0,18.5,64,32.1,69,14.0,3.1,11.4,29,6.8,987.0,19,982.3,19,17,20,504.0,498.0
1444,254,25.3,0.0,19.8,39,30.8,16,13.0,1.4,9.7,56,10.7,987.3,7,983.9,8,17,18,515.0,438.0
481,254,25.6,0.0,17.9,64,33.2,17,29.0,1.4,6.1,38,11.4,988.2,9,985.1,19,4,12,413.0,371.0
1515,254,28.0,0.0,20.1,64,35.8,25,13.0,1.7,5.8,106,10.7,990.3,11,987.0,15,18,12,52.0,499.0
1482,254,29.6,0.0,21.5,39,37.7,32,7.0,1.7,5.8,71,11.0,991.3,15,985.9,18,23,2,515.0,471.0
1655,254,29.3,0.0,20.4,81,38.2,57,13.0,1.7,9.7,144,9.6,987.2,20,982.3,13,16,11,1665.0,706.0
588,254,25.2,0.0,20.1,25,30.3,71,30.0,5.6,16.1,54,8.3,988.2,3,984.0,13,3,17,513.0,419.0
279,254,21.4,0.0,16.5,64,26.2,69,30.0,6.7,18.9,28,7.860716348931254,992.2,7,988.0,10,8,18,335.0,282.0
453,254,23.0,0.0,15.3,44,30.6,38,33.0,2.5,10.8,25,7.860716348931254,993.4,15,988.9,19,4,22,531.0,358.0
497,254,23.4,0.0,16.4,70,30.5,25,32.0,4.7,17.2,106,7.860716348931254,990.9,16,986.8,18,20,22,383.0,376.0
304,254,20.2,0.0,16.0,25,24.3,53,33.0,9.2,21.1,24,11.3,992.0,15,989.0,0,7,2,359.0,291.0
320,254,19.7,0.0,14.5,64,24.9,59,31.0,6.4,17.2,14,7.860716348931254,992.1,11,989.2,13,0,10,341.0,297.0
1,254,20.1,0.0,13.7,39,26.5,33,33.0,4.4,15.0,44,7.860716348931254,992.5,11,987.7,19,14,8,388.0,3.0
310,254,20.2,0.0,14.2,60,26.2,54,33.0,4.7,13.9,45,7.860716348931254,990.2,16,985.9,18,5,16,345.0,293.0
1613,254,20.8,0.0,13.1,39,28.6,32,99.0,1.9,11.1,71,9.0,988.4,16,980.9,18,6,0,1057.0,643.0
315,254,17.8,0.0,14.1,66,21.5,54,31.0,7.5,20.6,88,10.7,986.4,14,981.7,1,19,20,332.0,295.0
301,254,21.4,0.0,15.8,41,27.0,18,31.0,5.3,15.0,59,3.0,996.4,14,986.4,15,16,7,389.0,289.0
534,254,23.0,0.0,15.0,44,31.0,57,29.0,1.9,11.4,59,10.8,1000.0,19,996.0,15,6,0,545.0,392.0
512,254,21.6,0.6,16.0,68,27.2,69,14.0,2.5,10.3,40,6.5,998.1,18,995.1,19,4,19,1018.0,383.0
540,254,21.7,0.2,14.7,66,28.7,21,14.0,1.7,11.4,53,6.3,997.1,16,992.3,19,2,6,591.0,398.0
1462,254,22.2,0.0,16.5,64,28.0,34,14.0,1.7,9.7,18,4.4,993.1,16,989.3,15,15,9,808.0,457.0
1446,254,25.8,0.0,19.0,64,32.7,69,15.0,1.1,6.1,113,8.6,990.8,14,986.5,18,2,1,1104.0,441.0
1709,254,25.8,0.0,18.2,81,33.5,69,22.0,0.8,14.2,124,9.9,988.4,15,983.1,19,19,4,689.0,884.0
380,254,24.7,0.0,19.5,34,29.9,32,30.0,2.8,8.9,49,6.6,987.3,4,984.1,10,3,4,431.0,324.0
1681,254,25.0,0.0,18.5,66,31.4,68,14.0,1.7,8.6,93,9.7,988.7,19,984.6,18,6,8,1432.0,779.0
370,254,24.0,0.0,18.1,66,29.9,12,14.0,3.6,15.3,67,6.3,988.5,15,983.4,13,8,12,466.0,319.0
305,254,24.0,0.2,18.4,28,29.7,59,14.0,1.9,11.9,110,7.5,985.3,16,980.1,18,12,20,369.0,291.0
258,254,21.2,0.0,16.3,25,26.2,21,34.0,3.3,10.8,135,7.4,987.2,7,980.2,0,6,11,455.0,271.0
1688,254,20.8,0.0,14.2,38,27.3,55,31.0,1.7,6.9,32,9.6,990.3,19,987.2,10,2,7,477.0,809.0
120,254,23.2,0.0,15.2,66,31.1,56,28.0,3.3,14.2,18,7.860716348931254,987.6,16,983.4,13,5,11,1498.0,177.0
368,254,20.6,0.0,16.3,44,24.9,31,34.0,3.6,12.5,99,9.2,988.6,19,984.9,10,20,4,389.0,317.0
1543,254,22.6,0.9723706651506548,14.4,74,30.7,53,14.0,1.1,5.8,17,7.860716348931254,989.7,19,985.8,18,13,0,576.0,533.0
1722,254,23.2,0.0,16.7,74,29.7,68,31.0,1.7,9.2,146,7.860716348931254,992.2,14,987.2,15,13,10,478.0,999.0
1693,254,23.6,0.0,14.6,64,32.5,33,4.0,1.4,5.3,135,7.860716348931254,988.3,19,984.3,18,14,10,106.0,826.0
1721,254,25.4,0.0,18.4,74,32.3,69,28.0,1.7,7.2,136,7.860716348931254,988.4,19,983.0,6,6,8,1399.0,982.0
1211,254,21.6,0.0,14.5,64,28.7,21,99.0,3.1,10.3,71,7.860716348931254,984.3,14,979.9,13,11,13,609.4893162393163,425.62113127001066
1212,254,19.4,0.0,15.5,64,23.3,26,31.0,5.3,19.4,3,9.6,989.6,3,984.3,10,11,13,609.4893162393163,425.62113127001066
1213,254,20.9,0.0,15.1,31,26.7,56,33.0,4.2,13.1,73,10.0,989.0,15,985.4,18,11,13,609.4893162393163,425.62113127001066
1214,254,21.4,0.0,15.0,17,27.7,55,31.0,2.8,11.1,137,10.2,988.1,16,983.7,13,11,13,609.4893162393163,425.62113127001066
1244,254,21.6,0.0,15.7,44,27.4,55,30.0,3.1,11.4,27,10.2,987.6,7,984.1,13,11,13,609.4893162393163,425.62113127001066
1243,254,19.8,0.0,15.3,40,24.3,22,31.0,5.3,13.9,52,9.2,990.9,3,987.5,10,11,13,609.4893162393163,425.62113127001066
1242,254,20.2,0.0,14.5,68,26.0,66,31.0,6.4,18.9,48,9.9,990.3,16,985.6,13,11,13,609.4893162393163,425.62113127001066
1241,254,22.0,0.0,14.0,44,30.1,71,30.0,0.8,7.8,28,10.1,989.6,11,984.8,18,11,13,609.4893162393163,425.62113127001066
1240,254,19.8,0.0,15.2,25,24.3,53,32.0,4.7,13.3,99,10.1,992.1,4,986.6,15,11,13,609.4893162393163,425.62113127001066
1239,254,18.6,0.0,12.1,83,25.0,69,99.0,1.7,10.3,105,9.8,993.8,15,989.9,18,11,13,609.4893162393163,425.62113127001066
1238,254,20.5,0.0,13.3,78,27.7,66,15.0,1.9,8.9,135,6.5,992.0,15,986.1,15,11,13,609.4893162393163,425.62113127001066
1237,254,24.0,0.0,17.9,40,30.0,40,14.0,3.9,11.4,24,7.4,988.5,15,984.0,13,11,13,609.4893162393163,425.62113127001066
1236,254,24.0,0.0,18.1,41,30.0,23,13.0,3.1,11.4,120,9.7,987.0,16,983.0,15,11,13,609.4893162393163,425.62113127001066
1235,254,20.2,2.2,14.0,25,26.3,34,15.0,4.2,14.7,104,2.2,984.6,7,978.6,12,11,13,609.4893162393163,425.62113127001066
1234,254,16.0,0.0,10.6,74,21.4,53,27.0,1.9,14.2,59,9.8,990.2,3,984.3,10,11,13,609.4893162393163,425.62113127001066
1233,254,17.3,0.0,10.0,44,24.6,53,29.0,2.5,10.0,138,8.9,989.9,16,984.6,18,11,13,609.4893162393163,425.62113127001066
1232,254,18.6,0.0,12.0,63,25.2,66,27.0,1.7,8.6,126,5.0,987.6,19,985.0,15,11,13,609.4893162393163,425.62113127001066
